"","ID","AGE","GENDER","RACE","ArrestTime","OFFENSE","Hour","Month","Weekday","Teen"
"5796",3555,41,"M","B","2016-12-05T17:08:00","3925 Receiving Stolen Property. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 9501 Bench Warrant","17","December","Monday",0
"5797",3556,25,"F","B","2016-12-05T18:29:00","3929 Retail Theft.","18","December","Monday",0
"5798",3694,51,"M","B","2016-12-22T08:33:00","4915 Failure to Comply with Megans Law","8","December","Thursday",0
"5799",6207,23,"M","B","2017-03-05T14:17:00","9501 Bench Warrant","14","March","Sunday",0
"5800",6208,29,"F","W","2017-03-05T15:52:00","13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE","15","March","Sunday",0
"5801",3696,36,"M","W","2016-12-08T16:43:00","2701 Simple Assault. / 2705 Recklessy Endangering Another Person. / 3304 Criminal Mischief. / 4304(a)(1) Endangering Welfare of Children.","16","December","Thursday",0
"5802",4077,34,"F","W","2017-01-10T12:30:00","903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 7512 Criminal Use of Communication","12","January","Tuesday",0
"5803",6223,41,"M","W","2017-03-07T21:03:00","3701 Robbery.","21","March","Tuesday",0
"5804",6225,23,"M","B","2017-03-05T21:40:00","9093 Indirect Criminal Contempt","21","March","Sunday",0
"5805",6226,21,"M","O","2017-03-05T20:06:00","3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%","20","March","Sunday",1
"5806",6228,22,"M","B","2017-03-06T21:12:00","13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance","21","March","Monday",0
"5807",5129,30,"F","B","2017-01-29T03:30:00","903 Criminal Conspiracy. / 3304 Criminal Mischief. / 3925 Receiving Stolen Property. / 3934 Theft from Vehicle","3","January","Sunday",0
"5808",3216,29,"F","W","2016-11-24T17:14:00","13(a)(32) Paraphernalia - Use or Possession","17","November","Thursday",0
"5809",3218,41,"M","B","2016-11-24T22:55:00","5505 Public Drunkenness / 3934 Theft from Vehicle","22","November","Thursday",0
"5810",5771,20,"M","B","2017-02-18T02:05:00","6106 Firearms not to be Carried without a License.","2","February","Saturday",1
"5811",6230,53,"M","B","2017-03-06T23:11:00","5101 Obstructing Admin. of Law  / 5503 Disorderly Conduct. / 5505 Public Drunkenness / 3353 Prohibitions in Specified Places.","23","March","Monday",0
"5812",2911,35,"M","B","2016-11-17T21:00:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 3322 Vehicle Turning Left. / 3742.1 Accident Involv. Death/Inj. While not Licensed","21","November","Thursday",0
"5813",1225,33,"M","B","2016-09-11T02:59:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 3112 Traffic-Control Signals. / 3802(a)(1) DUI - General Impairment","2","September","Sunday",0
"5814",1546,25,"F","B","2016-09-27T11:30:00","2702 Aggravated Assault.","11","September","Tuesday",0
"5815",1140,21,"F","B","2016-09-17T00:30:00","903 Criminal Conspiracy. / 3925 Receiving Stolen Property. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(33) Paraphernalia - Delivery or Intent to Deliver","0","September","Saturday",1
"5816",5558,26,"M","B","2017-02-17T12:54:00","9501 Bench Warrant","12","February","Friday",0
"5817",1142,57,"M","B","2016-08-17T16:30:00","9501 Bench Warrant","16","August","Wednesday",0
"5818",1143,26,"M","W","2016-09-10T02:20:00","5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct.","2","September","Saturday",0
"5819",2918,25,"M","B","2016-11-16T13:30:00","5123 Contraband. / 13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount","13","November","Wednesday",0
"5820",3557,30,"F","B","2016-12-06T02:00:00","1301 Registration and Certificate of Title Required. / 1511 Carrying and Exhibiting Driver's License on Demand. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 4703 Operation of Vehicle without Official Certif. of Inspection / 4706 Prohib. on Expend. for Emission Insp Prog.. / 4914 False Identification to Law Enforcement Authorities","2","December","Tuesday",0
"5821",5560,31,"M","B","2017-02-17T20:45:00","903 Criminal Conspiracy. / 2702 Aggravated Assault. / 2706 Terroristic Threats. / 3701 Robbery.","20","February","Friday",0
"5822",1024,20,"M","W","2016-09-10T11:48:00","13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","11","September","Saturday",1
"5823",5425,18,"M","B","2017-02-08T21:08:00","2701 Simple Assault. / 2902 Unlawful Restraint.","21","February","Wednesday",1
"5824",3077,27,"F","W","2016-11-28T17:00:00","3925 Receiving Stolen Property.","17","November","Monday",0
"5825",3684,29,"M","B","2017-01-02T20:04:00","2701 Simple Assault. / 2706 Terroristic Threats.","20","January","Monday",0
"5826",5111,48,"M","B","2017-01-28T19:30:00","5901 Open Lewdness. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s)","19","January","Saturday",0
"5827",6360,14,"M","B","2017-03-10T08:35:00","13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","8","March","Friday",1
"5828",6373,24,"M","B","2017-03-10T12:50:00","3701 Robbery. / 9501 Bench Warrant / 2701(a)(3) Simple Assault - Attempts by Physical Menace ","12","March","Friday",0
"5829",1235,57,"M","W","2016-09-26T11:00:00","2701 Simple Assault.","11","September","Monday",0
"5830",3558,26,"M","B","2016-12-06T02:50:00","903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 3701 Robbery. / 4304(a)(1) Endangering Welfare of Children. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License.","2","December","Tuesday",0
"5831",1236,36,"M","W","2016-09-16T17:57:00","5104 Resisting Arrest or Other Law Enforcement. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 4914 False Identification to Law Enforcement Authorities","17","September","Friday",0
"5832",3559,30,"F","B","2016-12-12T15:20:00","903 Criminal Conspiracy. / 4304(a)(1) Endangering Welfare of Children.","15","December","Monday",0
"5833",3561,52,"M","B","2016-12-06T21:15:00","3502 Burglary. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","21","December","Tuesday",0
"5834",6231,18,"M","W","2017-03-05T23:00:00","903 Criminal Conspiracy. / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 3701 Robbery. / 6106 Firearms not to be Carried without a License.","23","March","Sunday",1
"5835",407,29,"M","B","2016-08-31T20:00:00","2706 Terroristic Threats. / 2709(a) Harassment.","20","August","Wednesday",0
"5836",1240,26,"F","W","2016-09-16T20:35:00","3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%","20","September","Friday",0
"5837",1145,23,"F","B","2016-09-10T02:12:00","5101 Obstructing Admin. of Law  / 5104 Resisting Arrest or Other Law Enforcement. / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING / 5507(a) Obstructing highway, railroad or public passage","2","September","Saturday",0
"5838",4079,35,"M","W","2017-01-11T03:30:00","2702 Aggravated Assault. / 2902 Unlawful Restraint.","3","January","Wednesday",0
"5839",2941,18,"M","B","2016-11-16T16:24:00","3334 Turning Movements and Required Signals. / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount","16","November","Wednesday",1
"5840",3562,39,"M","W","2016-12-06T11:57:00","13(a)(31) Marijuana: Possession Small Amount","11","December","Tuesday",0
"5841",3563,39,"M","W","2016-12-06T11:57:00","13(a)(31) Marijuana: Possession Small Amount","11","December","Tuesday",0
"5842",3565,18,"M","B","2016-12-20T11:19:00","5903 Obscene and Other Sexual Materials and Performances. / 6301 Corruption of Minors. / 6318 Unlawful Contact/Communication w/ Minor / 3126(a)(8) Indecent assault of person under 16","11","December","Tuesday",1
"5843",6239,50,"M","W","2017-03-03T20:40:00","3502 Burglary.","20","March","Friday",0
"5844",1248,30,"F","B","2016-09-30T11:10:00","901 Criminal Attempt / 2702 Aggravated Assault.","11","September","Friday",0
"5845",3097,13,"M","O","2016-11-09T11:00:00","13(a)(31) Marijuana: Possession Small Amount","11","November","Wednesday",1
"5846",4185,22,"M","W","2017-01-02T00:13:00","3502 Burglary. / 5505 Public Drunkenness / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats","0","January","Monday",0
"5847",5150,49,"M","W","2017-01-26T17:55:00","13(a)(16) Possession of Controlled Substance / 9998 Overdose Other","17","January","Thursday",0
"5848",6245,53,"M","W","2017-03-04T08:16:00","13(a)(16) Possession of Controlled Substance","8","March","Saturday",0
"5849",6755,40,"M","W","2017-03-23T22:34:00","13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","22","March","Thursday",0
"5850",5354,57,"M","B","2017-02-17T11:37:00","903 Criminal Conspiracy. / 3502 Burglary.","11","February","Friday",0
"5851",1252,31,"M","B","2016-09-30T14:33:00","3929 Retail Theft. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION","14","September","Friday",0
"5852",2723,37,"F","W","2016-11-03T20:34:00","2701 Simple Assault.","20","November","Thursday",0
"5853",2806,53,"M","B","2016-11-12T18:10:00","5505 Public Drunkenness / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION","18","November","Saturday",0
"5854",1256,16,"M","B","2016-09-28T13:39:00","5901 Open Lewdness.","13","September","Wednesday",1
"5855",5773,24,"M","B","2017-02-23T02:31:00","6106 Firearms not to be Carried without a License. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3112 Traffic-Control Signals. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 3736 Reckless Driving / 627.02(b)(i) Possessing a small amount of marijuana","2","February","Thursday",0
"5856",5573,53,"M","B","2017-02-12T20:18:00","2701 Simple Assault. / 2702 Aggravated Assault. / 2706 Terroristic Threats.","20","February","Sunday",0
"5857",3566,32,"F","B","2016-12-07T01:23:00","1501 Drivers Required to be Licensed. / 3701 Unattended Motor Vehicle. / 3748 False Reports. / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3746 Immediate Notice of Accident to Police Department / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%","1","December","Wednesday",0
"5858",615,21,"M","W","2016-08-09T14:00:00","5505 Public Drunkenness / 13(a)(16) Possession of Controlled Substance","14","August","Tuesday",1
"5859",3567,27,"M","B","2016-12-07T01:42:00","13(a)(31) Marijuana: Possession Small Amount / 3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s)","1","December","Wednesday",0
"5860",3568,29,"M","B","2016-12-08T09:40:00","2902 Unlawful Restraint. / 3124.1 Sexual Assault / 3121(a)(1) Rape by forcible compulsion","9","December","Thursday",0
"5861",2948,30,"M","B","2016-11-18T01:15:00","6106 Firearms not to be Carried without a License. / 3323 Stop Signs and Yield Signs.","1","November","Friday",0
"5862",3782,23,"M","W","2016-12-03T23:46:00","2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct. / 5505 Public Drunkenness","23","December","Saturday",0
"5863",3570,25,"M","B","2016-12-07T13:07:00","13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","13","December","Wednesday",0
"5864",5784,26,"F","W","2017-02-18T13:20:00","13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","13","February","Saturday",0
"5865",5785,25,"M","B","2017-02-24T10:00:00","13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 7512 Criminal Use of Communication / 13(a)(30)* Delivery of Controlled Substance","10","February","Friday",0
"5866",5792,24,"F","B","2017-02-26T03:20:00","2701 Simple Assault.","3","February","Sunday",0
"5867",3571,30,"M","B","2016-12-07T23:10:00","6106 Firearms not to be Carried without a License. / 1301 Registration and Certificate of Title Required. / 4303 General Lighting Requirements. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance","23","December","Wednesday",0
"5868",1148,55,"M","W","2016-09-13T17:45:00","2706 Terroristic Threats. / 4905 False Alarms to Agencies of Public Safety. / 5104 Resisting Arrest or Other Law Enforcement.","17","September","Tuesday",0
"5869",5794,22,"F","W","2017-02-28T13:12:00","9015 Failure To Appear/Arrest on Attachment Order","13","February","Tuesday",0
"5870",1152,30,"F","B","2016-09-13T19:40:00","9501 Bench Warrant","19","September","Tuesday",0
"5871",3572,20,"M","B","2016-12-08T00:57:00","2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License.","0","December","Thursday",1
"5872",4985,54,"M","B","2017-01-19T21:39:00","5901 Open Lewdness.","21","January","Thursday",0
"5873",5361,27,"M","W","2017-02-01T13:58:00","903 Criminal Conspiracy. / 3929 Retail Theft. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant","13","February","Wednesday",0
"5874",1153,51,"F","B","2016-09-18T10:40:00","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","10","September","Sunday",0
"5875",6251,22,"F","W","2017-03-08T03:10:00","9015 Failure To Appear/Arrest on Attachment Order","3","March","Wednesday",0
"5876",3574,34,"M","W","2016-12-08T01:45:00","3361  Driving Vehicle at Safe Speed. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%","1","December","Thursday",0
"5877",3575,26,"F","B","2016-12-08T02:22:00","2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 3736 Reckless Driving / 2703.1 Aggravated Harassment by Prisoner / 3802(a)(1) DUI - General Impairment / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","2","December","Thursday",0
"5878",4088,61,"M","B","2016-12-31T22:45:00","5503 Disorderly Conduct. / 5507 Obstructing Highways and Passages. / 602.04(b)(2) Aggressive Panhandling","22","December","Saturday",0
"5879",4090,49,"M","W","2016-12-31T23:43:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(32) Paraphernalia - Use or Possession / 3802(a)(1) DUI - General Impairment","23","December","Saturday",0
"5880",6250,24,"M","B","2017-03-09T17:43:00","1501 Drivers Required to be Licensed. / 3361  Driving Vehicle at Safe Speed. / 3701 Unattended Motor Vehicle. / 3714 Careless Driving / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving / 13(a)(31) Marijuana: Possession Small Amount","17","March","Thursday",0
"5881",1206,23,"M","W","2016-09-29T07:00:00","903 Criminal Conspiracy. / 2705 Recklessy Endangering Another Person. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","7","September","Thursday",0
"5882",5808,24,"F","W","2017-03-01T22:33:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 3802(a)(1) DUI - General Impairment","22","March","Wednesday",0
"5883",3224,63,"M","B","2016-11-27T17:10:00","13(a)(32) Paraphernalia - Use or Possession","17","November","Sunday",0
"5884",1764,24,"M","B","2016-10-06T14:00:00","13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant","14","October","Thursday",0
"5885",1766,37,"M","B","2016-10-06T15:22:00","13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","15","October","Thursday",0
"5886",429,31,"M","W","2016-08-17T19:12:00","4910 Tampering with or Fabricating Physical Evidence. / 13(a)(16) Possession of Controlled Substance","19","August","Wednesday",0
